checking_account,duration_months,credit_history,purpose,credit_amount,savings_account,employment_length,installment_rate,personal_status,other_debtors,residence_years,property,age,other_installment_plans,housing,num_existing_credits,job,num_dependents,telephone,foreign_worker,credit_risk
<0 DM,24,critical_account,radio_television,1796,<100 DM,4_to_7 years,3,male_single,none,4,car_or_other,32,stores,own,1,skilled_employee,1,none,yes,Good
no_checking_account,19,critical_account,car_new,2241,<100 DM,1_to_4 years,4,male_single,none,2,real_estate,45,none,for_free,2,skilled_employee,1,none,yes,Good
no_checking_account,9,existing_credits_paid_duly,radio_television,6434,<100 DM,>7 years,4,male_single,none,2,car_or_other,47,bank,own,2,unskilled_resident,1,yes_registered,no,Bad
>200 DM,33,existing_credits_paid_duly,radio_television,1422,100_to_500 DM,1_to_4 years,3,male_single,none,2,building_society_savings,35,none,own,3,skilled_employee,1,yes_registered,yes,Good
no_checking_account,14,delay_in_past,car_new,2196,100_to_500 DM,4_to_7 years,2,male_married_widowed,none,2,building_society_savings,43,none,own,1,unemployed_unskilled_non_resident,1,yes_registered,yes,Good
no_checking_account,13,delay_in_past,car_new,1265,unknown_no_savings,1_to_4 years,3,male_single,none,4,car_or_other,27,none,own,1,skilled_employee,1,none,yes,Good
no_checking_account,21,existing_credits_paid_duly,car_new,999,<100 DM,1_to_4 years,4,female_divorced_separated_married,none,2,building_society_savings,51,none,own,1,unskilled_resident,1,yes_registered,yes,Good
<0 DM,33,no_credits_taken,radio_television,1200,<100 DM,1_to_4 years,4,female_single,none,4,car_or_other,62,none,own,4,skilled_employee,1,none,yes,Bad
>200 DM,12,existing_credits_paid_duly,education,1293,<100 DM,1_to_4 years,4,male_single,none,4,real_estate,41,none,own,1,skilled_employee,2,yes_registered,yes,Good
no_checking_account,20,existing_credits_paid_duly,car_new,2325,unknown_no_savings,1_to_4 years,1,male_married_widowed,co-applicant,2,car_or_other,21,none,own,1,skilled_employee,1,yes_registered,yes,Good
0_to_200 DM,24,existing_credits_paid_duly,radio_television,9361,<100 DM,4_to_7 years,3,male_single,none,2,real_estate,31,none,own,1,unskilled_resident,2,none,yes,Good
no_checking_account,27,critical_account,furniture_equipment,1095,500_to_1000 DM,>7 years,4,male_married_widowed,none,4,real_estate,42,none,own,1,skilled_employee,1,none,yes,Bad
no_checking_account,21,existing_credits_paid_duly,furniture_equipment,1350,<100 DM,1_to_4 years,4,female_divorced_separated_married,none,2,car_or_other,32,none,own,1,skilled_employee,1,none,yes,Good
no_checking_account,17,critical_account,business,1729,<100 DM,unemployed,1,male_single,none,1,unknown_no_property,50,none,own,1,skilled_employee,1,none,yes,Good
0_to_200 DM,13,existing_credits_paid_duly,car_used,2385,<100 DM,1_to_4 years,4,male_married_widowed,none,2,real_estate,42,none,own,1,skilled_employee,1,yes_registered,yes,Good
<0 DM,20,delay_in_past,furniture_equipment,2174,<100 DM,1_to_4 years,3,female_divorced_separated_married,none,3,building_society_savings,30,none,own,1,skilled_employee,1,none,yes,Good
no_checking_account,12,critical_account,car_new,4442,unknown_no_savings,<1 year,2,female_divorced_separated_married,none,4,car_or_other,36,none,own,1,skilled_employee,1,yes_registered,yes,Bad
no_checking_account,5,existing_credits_paid_duly,car_new,330,unknown_no_savings,>7 years,2,male_single,none,2,real_estate,29,none,own,1,skilled_employee,2,none,no,Good
<0 DM,24,no_credits_taken,car_used,340,<100 DM,>7 years,2,male_married_widowed,none,1,car_or_other,34,none,for_free,1,highly_qualified_employee,1,yes_registered,yes,Bad
no_checking_account,30,existing_credits_paid_duly,car_new,1277,<100 DM,>7 years,3,female_divorced_separated_married,none,4,car_or_other,31,none,own,3,unskilled_resident,1,yes_registered,yes,Good
no_checking_account,6,existing_credits_paid_duly,radio_television,3897,unknown_no_savings,<1 year,1,male_married_widowed,none,4,real_estate,49,none,own,1,unskilled_resident,1,yes_registered,yes,Good
0_to_200 DM,12,critical_account,furniture_equipment,604,100_to_500 DM,>7 years,2,male_single,none,3,building_society_savings,62,none,own,2,skilled_employee,1,yes_registered,yes,Good
>200 DM,26,critical_account,radio_television,250,<100 DM,4_to_7 years,4,male_single,none,4,car_or_other,25,none,own,1,highly_qualified_employee,1,none,yes,Bad
0_to_200 DM,50,existing_credits_paid_duly,car_new,2696,<100 DM,1_to_4 years,2,male_married_widowed,none,2,building_society_savings,22,none,own,2,highly_qualified_employee,1,yes_registered,yes,Good
<0 DM,20,existing_credits_paid_duly,car_used,2144,<100 DM,1_to_4 years,2,male_single,guarantor,4,car_or_other,34,none,own,1,skilled_employee,2,none,yes,Good
0_to_200 DM,14,existing_credits_paid_duly,radio_television,842,<100 DM,>7 years,3,female_divorced_separated_married,none,2,real_estate,25,none,own,1,skilled_employee,1,none,yes,Good
no_checking_account,18,critical_account,business,906,<100 DM,1_to_4 years,3,male_single,none,2,car_or_other,37,none,own,1,skilled_employee,1,none,yes,Good
<0 DM,37,no_credits_taken,car_new,917,<100 DM,1_to_4 years,4,male_single,none,4,real_estate,44,none,own,2,skilled_employee,1,yes_registered,yes,Bad
0_to_200 DM,15,existing_credits_paid_duly,retraining,1953,<100 DM,1_to_4 years,3,male_single,none,2,car_or_other,53,none,own,1,skilled_employee,2,yes_registered,yes,Good
0_to_200 DM,14,existing_credits_paid_duly,radio_television,1166,<100 DM,4_to_7 years,4,male_married_widowed,none,4,building_society_savings,38,bank,rent,1,highly_qualified_employee,1,yes_registered,yes,Good
0_to_200 DM,16,delay_in_past,radio_television,2555,<100 DM,<1 year,4,male_single,none,2,real_estate,34,none,own,1,skilled_employee,2,yes_registered,yes,Bad
no_checking_account,13,existing_credits_paid_duly,furniture_equipment,250,unknown_no_savings,>7 years,2,male_single,none,4,car_or_other,22,none,own,1,skilled_employee,1,none,yes,Good
0_to_200 DM,21,critical_account,car_new,992,100_to_500 DM,4_to_7 years,2,male_single,none,4,real_estate,36,none,for_free,1,skilled_employee,1,yes_registered,yes,Good
0_to_200 DM,41,existing_credits_paid_duly,car_new,822,<100 DM,4_to_7 years,3,female_divorced_separated_married,none,2,building_society_savings,37,none,own,1,skilled_employee,1,yes_registered,yes,Good
no_checking_account,23,existing_credits_paid_duly,radio_television,1511,unknown_no_savings,<1 year,3,female_divorced_separated_married,none,4,building_society_savings,42,none,own,1,skilled_employee,1,yes_registered,yes,Good
0_to_200 DM,17,critical_account,furniture_equipment,1240,unknown_no_savings,4_to_7 years,4,male_married_widowed,none,2,building_society_savings,30,stores,rent,1,skilled_employee,1,yes_registered,yes,Good
<0 DM,17,critical_account,business,3160,<100 DM,<1 year,4,female_divorced_separated_married,guarantor,4,unknown_no_property,32,none,own,2,unemployed_unskilled_non_resident,1,none,no,Bad
0_to_200 DM,9,no_credits_taken,furniture_equipment,491,<100 DM,<1 year,3,female_divorced_separated_married,none,3,car_or_other,25,none,rent,1,unskilled_resident,1,none,yes,Bad
<0 DM,29,existing_credits_paid_duly,car_new,1866,500_to_1000 DM,1_to_4 years,2,male_single,none,4,real_estate,20,none,own,1,skilled_employee,1,yes_registered,yes,Bad
<0 DM,19,existing_credits_paid_duly,radio_television,2672,unknown_no_savings,1_to_4 years,2,male_single,none,3,car_or_other,27,none,own,2,skilled_employee,1,none,yes,Bad
0_to_200 DM,18,existing_credits_paid_duly,car_used,6631,unknown_no_savings,4_to_7 years,4,male_married_widowed,none,2,car_or_other,24,none,own,2,skilled_employee,2,none,yes,Good
0_to_200 DM,72,existing_credits_paid_duly,radio_television,1290,unknown_no_savings,<1 year,3,male_single,none,2,unknown_no_property,39,none,own,1,skilled_employee,1,yes_registered,yes,Good
no_checking_account,22,all_credits_paid_back,radio_television,2269,<100 DM,1_to_4 years,3,male_divorced_separated,none,2,building_society_savings,32,none,for_free,2,skilled_employee,1,yes_registered,yes,Good
0_to_200 DM,14,existing_credits_paid_duly,business,511,<100 DM,<1 year,2,male_single,none,4,car_or_other,31,none,own,1,unskilled_resident,1,yes_registered,yes,Good
>200 DM,16,critical_account,radio_television,338,<100 DM,>7 years,4,male_single,none,3,building_society_savings,28,none,own,1,highly_qualified_employee,1,yes_registered,yes,Bad
no_checking_account,33,existing_credits_paid_duly,radio_television,3266,<100 DM,1_to_4 years,4,male_single,none,4,building_society_savings,19,none,for_free,3,highly_qualified_employee,1,yes_registered,yes,Bad
<0 DM,21,delay_in_past,radio_television,1801,<100 DM,4_to_7 years,2,male_single,none,2,building_society_savings,53,none,own,3,unskilled_resident,1,none,yes,Good
no_checking_account,10,all_credits_paid_back,business,4125,100_to_500 DM,1_to_4 years,3,male_married_widowed,none,3,real_estate,28,none,own,1,skilled_employee,1,yes_registered,yes,Good
<0 DM,30,critical_account,car_used,691,<100 DM,<1 year,4,female_single,none,1,car_or_other,33,none,own,1,skilled_employee,1,yes_registered,yes,Bad
no_checking_account,14,critical_account,car_new,2601,500_to_1000 DM,>7 years,3,male_single,guarantor,4,building_society_savings,25,none,rent,1,highly_qualified_employee,1,none,yes,Good
<0 DM,46,critical_account,car_used,6688,<100 DM,1_to_4 years,4,male_single,none,4,unknown_no_property,46,none,rent,1,skilled_employee,1,none,yes,Bad
0_to_200 DM,32,critical_account,car_new,2425,<100 DM,1_to_4 years,1,male_single,none,2,real_estate,37,none,own,1,skilled_employee,1,yes_registered,yes,Good
<0 DM,16,critical_account,radio_television,2194,<100 DM,4_to_7 years,4,female_single,none,1,car_or_other,29,none,own,1,skilled_employee,2,yes_registered,yes,Bad
no_checking_account,35,existing_credits_paid_duly,radio_television,1818,<100 DM,unemployed,1,female_single,none,2,unknown_no_property,33,none,own,3,skilled_employee,1,none,yes,Good
0_to_200 DM,20,existing_credits_paid_duly,radio_television,602,500_to_1000 DM,>7 years,4,female_divorced_separated_married,none,4,car_or_other,55,none,own,2,unskilled_resident,1,yes_registered,yes,Good
>200 DM,29,existing_credits_paid_duly,car_new,4669,100_to_500 DM,1_to_4 years,4,male_single,none,3,unknown_no_property,35,none,own,1,skilled_employee,1,yes_registered,yes,Good
<0 DM,24,critical_account,radio_television,1178,unknown_no_savings,1_to_4 years,4,male_single,none,4,car_or_other,34,none,own,1,unskilled_resident,1,yes_registered,yes,Good
no_checking_account,13,critical_account,car_used,2573,<100 DM,unemployed,4,male_divorced_separated,none,2,building_society_savings,28,none,for_free,1,highly_qualified_employee,1,yes_registered,yes,Bad
<0 DM,15,existing_credits_paid_duly,radio_television,605,<100 DM,<1 year,4,male_divorced_separated,none,4,car_or_other,22,none,own,1,unskilled_resident,1,yes_registered,yes,Good
no_checking_account,31,all_credits_paid_back,radio_television,791,<100 DM,>7 years,3,male_single,none,4,real_estate,35,none,own,1,highly_qualified_employee,2,yes_registered,yes,Good
<0 DM,17,existing_credits_paid_duly,furniture_equipment,4937,<100 DM,4_to_7 years,4,male_single,none,2,car_or_other,39,none,own,2,skilled_employee,1,yes_registered,yes,Good
<0 DM,16,critical_account,car_new,1417,unknown_no_savings,1_to_4 years,4,male_divorced_separated,none,3,real_estate,48,none,rent,1,skilled_employee,2,none,yes,Good
<0 DM,13,existing_credits_paid_duly,car_new,5000,100_to_500 DM,<1 year,3,male_single,none,2,car_or_other,20,none,own,2,highly_qualified_employee,1,none,yes,Good
0_to_200 DM,24,existing_credits_paid_duly,repairs,1711,unknown_no_savings,4_to_7 years,4,male_single,none,3,car_or_other,27,none,own,2,highly_qualified_employee,1,none,yes,Bad
>200 DM,50,existing_credits_paid_duly,business,498,<100 DM,1_to_4 years,4,male_single,none,4,building_society_savings,31,bank,own,1,skilled_employee,1,yes_registered,no,Bad
<0 DM,12,existing_credits_paid_duly,radio_television,3376,unknown_no_savings,1_to_4 years,3,male_single,none,2,real_estate,36,none,own,1,unskilled_resident,1,yes_registered,yes,Good
no_checking_account,20,critical_account,car_new,1196,<100 DM,1_to_4 years,3,female_divorced_separated_married,guarantor,4,unknown_no_property,35,stores,own,1,skilled_employee,1,yes_registered,yes,Bad
0_to_200 DM,37,delay_in_past,furniture_equipment,2948,unknown_no_savings,<1 year,2,male_single,none,3,real_estate,35,none,rent,2,skilled_employee,2,none,yes,Bad
0_to_200 DM,19,critical_account,radio_television,1840,<100 DM,4_to_7 years,1,female_divorced_separated_married,none,2,real_estate,40,none,own,2,skilled_employee,2,none,yes,Good
0_to_200 DM,24,existing_credits_paid_duly,radio_television,613,<100 DM,>7 years,2,male_single,none,3,real_estate,29,none,rent,1,skilled_employee,2,yes_registered,yes,Good
0_to_200 DM,12,delay_in_past,car_new,2028,<100 DM,<1 year,3,female_divorced_separated_married,none,3,unknown_no_property,46,none,own,1,unemployed_unskilled_non_resident,1,yes_registered,yes,Bad
>200 DM,24,existing_credits_paid_duly,car_new,8411,unknown_no_savings,4_to_7 years,3,male_single,none,2,unknown_no_property,40,none,own,1,skilled_employee,2,yes_registered,yes,Good
<0 DM,18,delay_in_past,radio_television,2553,<100 DM,1_to_4 years,3,female_divorced_separated_married,none,1,car_or_other,33,bank,own,4,skilled_employee,1,yes_registered,yes,Bad
<0 DM,31,existing_credits_paid_duly,furniture_equipment,1736,<100 DM,1_to_4 years,4,male_single,none,2,unknown_no_property,54,none,own,2,unskilled_resident,2,yes_registered,yes,Bad
no_checking_account,34,existing_credits_paid_duly,car_used,3838,unknown_no_savings,1_to_4 years,3,male_single,none,1,real_estate,54,stores,for_free,1,skilled_employee,1,none,yes,Good
no_checking_account,64,delay_in_past,car_new,2095,<100 DM,>7 years,3,female_divorced_separated_married,none,1,unknown_no_property,46,bank,own,1,skilled_employee,1,yes_registered,yes,Bad
0_to_200 DM,26,critical_account,radio_television,2093,<100 DM,1_to_4 years,2,male_single,co-applicant,2,real_estate,19,stores,own,1,skilled_employee,2,yes_registered,yes,Good
<0 DM,23,all_credits_paid_back,education,842,<100 DM,1_to_4 years,1,female_divorced_separated_married,none,2,real_estate,54,none,own,1,unskilled_resident,2,yes_registered,yes,Good
no_checking_account,21,critical_account,business,2129,<100 DM,1_to_4 years,4,male_single,none,4,real_estate,44,none,for_free,1,skilled_employee,1,none,yes,Good
0_to_200 DM,17,existing_credits_paid_duly,radio_television,3732,unknown_no_savings,<1 year,4,male_single,none,2,car_or_other,60,none,own,1,skilled_employee,1,yes_registered,yes,Good
<0 DM,23,existing_credits_paid_duly,furniture_equipment,1007,500_to_1000 DM,<1 year,4,male_single,none,4,car_or_other,49,none,own,3,skilled_employee,1,yes_registered,yes,Good
<0 DM,17,no_credits_taken,car_new,4900,<100 DM,4_to_7 years,2,male_single,none,3,building_society_savings,54,bank,rent,1,skilled_employee,1,none,yes,Bad
no_checking_account,21,existing_credits_paid_duly,radio_television,1695,unknown_no_savings,<1 year,4,female_single,none,4,unknown_no_property,45,none,rent,1,skilled_employee,1,yes_registered,yes,Good
no_checking_account,36,existing_credits_paid_duly,furniture_equipment,971,<100 DM,4_to_7 years,2,male_single,none,2,building_society_savings,51,bank,own,2,unskilled_resident,1,yes_registered,yes,Good
<0 DM,12,all_credits_paid_back,radio_television,3634,<100 DM,1_to_4 years,2,male_single,none,4,real_estate,60,none,own,1,skilled_employee,1,none,yes,Good
<0 DM,33,existing_credits_paid_duly,furniture_equipment,1479,<100 DM,1_to_4 years,1,male_single,none,3,building_society_savings,38,stores,own,1,highly_qualified_employee,1,yes_registered,yes,Bad
<0 DM,36,critical_account,car_used,3076,<100 DM,1_to_4 years,2,female_single,none,4,car_or_other,24,none,for_free,1,unskilled_resident,1,yes_registered,yes,Bad
no_checking_account,19,existing_credits_paid_duly,car_new,1474,<100 DM,1_to_4 years,2,male_single,none,2,car_or_other,33,none,rent,1,highly_qualified_employee,1,yes_registered,yes,Good
<0 DM,7,critical_account,car_used,1733,unknown_no_savings,<1 year,2,male_single,none,1,building_society_savings,40,none,own,1,skilled_employee,1,yes_registered,yes,Bad
<0 DM,15,existing_credits_paid_duly,car_new,2554,500_to_1000 DM,1_to_4 years,4,male_married_widowed,none,4,car_or_other,37,none,for_free,1,skilled_employee,1,none,yes,Good
no_checking_account,36,delay_in_past,car_new,2216,<100 DM,4_to_7 years,2,male_single,none,1,real_estate,26,none,rent,2,skilled_employee,1,none,yes,Good
<0 DM,19,existing_credits_paid_duly,business,447,<100 DM,4_to_7 years,2,male_married_widowed,none,3,car_or_other,24,none,own,1,skilled_employee,1,none,yes,Good
no_checking_account,12,existing_credits_paid_duly,furniture_equipment,824,500_to_1000 DM,1_to_4 years,2,male_married_widowed,none,2,unknown_no_property,30,none,own,2,highly_qualified_employee,1,none,yes,Good
<0 DM,16,existing_credits_paid_duly,radio_television,3465,unknown_no_savings,1_to_4 years,4,female_divorced_separated_married,none,4,real_estate,44,none,rent,1,skilled_employee,1,yes_registered,no,Good
<0 DM,29,all_credits_paid_back,education,1648,unknown_no_savings,<1 year,1,male_single,none,4,unknown_no_property,54,none,own,2,unskilled_resident,1,yes_registered,yes,Bad
<0 DM,25,existing_credits_paid_duly,others,1253,<100 DM,<1 year,4,male_single,none,3,car_or_other,46,none,own,2,skilled_employee,1,none,yes,Bad
no_checking_account,18,delay_in_past,radio_television,698,>1000 DM,unemployed,4,male_single,co-applicant,4,real_estate,47,bank,own,2,unskilled_resident,2,yes_registered,yes,Good
no_checking_account,17,critical_account,repairs,849,<100 DM,>7 years,2,male_single,none,3,unknown_no_property,35,none,own,1,skilled_employee,1,yes_registered,yes,Good
no_checking_account,16,critical_account,car_used,439,<100 DM,<1 year,3,male_single,none,3,building_society_savings,23,none,own,2,skilled_employee,1,none,no,Bad
0_to_200 DM,13,delay_in_past,car_used,1684,<100 DM,<1 year,1,female_divorced_separated_married,none,4,building_society_savings,32,none,own,1,highly_qualified_employee,1,yes_registered,yes,Good
no_checking_account,41,existing_credits_paid_duly,furniture_equipment,1189,<100 DM,1_to_4 years,4,male_divorced_separated,none,4,real_estate,34,none,own,2,skilled_employee,1,yes_registered,yes,Good
<0 DM,17,existing_credits_paid_duly,radio_television,919,<100 DM,<1 year,3,male_single,none,4,real_estate,32,bank,rent,1,unskilled_resident,2,yes_registered,yes,Bad
0_to_200 DM,34,existing_credits_paid_duly,radio_television,1723,<100 DM,4_to_7 years,2,female_divorced_separated_married,none,2,car_or_other,37,none,own,1,skilled_employee,1,none,yes,Bad
no_checking_account,39,existing_credits_paid_duly,car_used,2332,<100 DM,<1 year,2,female_divorced_separated_married,none,3,car_or_other,40,none,rent,1,skilled_employee,1,yes_registered,yes,Bad
<0 DM,31,existing_credits_paid_duly,car_new,7826,500_to_1000 DM,<1 year,4,female_divorced_separated_married,none,2,unknown_no_property,45,none,own,2,skilled_employee,1,yes_registered,yes,Bad
<0 DM,16,existing_credits_paid_duly,radio_television,627,<100 DM,4_to_7 years,3,male_single,guarantor,3,real_estate,34,none,own,1,highly_qualified_employee,1,yes_registered,no,Good
<0 DM,24,existing_credits_paid_duly,car_new,4070,<100 DM,1_to_4 years,2,male_single,none,3,real_estate,22,none,own,3,skilled_employee,1,none,yes,Good
<0 DM,19,existing_credits_paid_duly,radio_television,3573,<100 DM,4_to_7 years,4,male_divorced_separated,none,4,real_estate,32,none,rent,3,unemployed_unskilled_non_resident,1,yes_registered,yes,Good
<0 DM,13,critical_account,radio_television,1047,unknown_no_savings,1_to_4 years,4,female_single,none,4,building_society_savings,37,none,own,1,highly_qualified_employee,2,none,yes,Bad
>200 DM,23,critical_account,radio_television,2084,<100 DM,1_to_4 years,4,male_single,none,2,unknown_no_property,49,bank,own,1,unskilled_resident,1,yes_registered,yes,Bad
0_to_200 DM,11,existing_credits_paid_duly,radio_television,1312,<100 DM,4_to_7 years,2,male_single,none,1,car_or_other,31,none,rent,2,unskilled_resident,1,none,yes,Bad
no_checking_account,34,critical_account,education,2059,<100 DM,<1 year,4,male_single,guarantor,4,building_society_savings,41,bank,for_free,1,skilled_employee,1,none,yes,Bad
no_checking_account,16,critical_account,furniture_equipment,5199,unknown_no_savings,1_to_4 years,4,male_single,none,2,unknown_no_property,39,none,rent,1,highly_qualified_employee,2,yes_registered,yes,Bad
0_to_200 DM,21,existing_credits_paid_duly,radio_television,2762,unknown_no_savings,1_to_4 years,2,male_single,guarantor,4,car_or_other,37,none,own,3,skilled_employee,1,none,yes,Good
<0 DM,22,existing_credits_paid_duly,radio_television,2581,<100 DM,1_to_4 years,4,female_divorced_separated_married,none,1,real_estate,46,none,rent,3,skilled_employee,1,none,yes,Bad
0_to_200 DM,17,existing_credits_paid_duly,car_new,1337,<100 DM,4_to_7 years,3,female_divorced_separated_married,none,2,car_or_other,31,bank,own,3,skilled_employee,1,none,yes,Good
>200 DM,26,critical_account,car_new,639,unknown_no_savings,>7 years,4,male_married_widowed,none,4,building_society_savings,31,none,rent,1,skilled_employee,1,none,yes,Good
<0 DM,16,critical_account,car_used,1562,<100 DM,>7 years,2,male_single,none,1,real_estate,36,none,own,1,skilled_employee,1,yes_registered,yes,Good
no_checking_account,29,existing_credits_paid_duly,furniture_equipment,4207,100_to_500 DM,4_to_7 years,4,male_single,none,2,real_estate,31,none,own,1,skilled_employee,1,yes_registered,yes,Good
0_to_200 DM,10,existing_credits_paid_duly,radio_television,620,<100 DM,1_to_4 years,3,male_married_widowed,none,2,building_society_savings,41,none,own,1,skilled_employee,2,none,yes,Good
>200 DM,21,existing_credits_paid_duly,education,863,<100 DM,<1 year,4,male_single,none,4,building_society_savings,30,none,own,1,highly_qualified_employee,2,yes_registered,yes,Good
0_to_200 DM,48,existing_credits_paid_duly,car_new,1975,<100 DM,1_to_4 years,2,male_single,none,4,building_society_savings,38,bank,rent,1,skilled_employee,1,none,yes,Bad
0_to_200 DM,12,existing_credits_paid_duly,car_new,907,<100 DM,1_to_4 years,4,male_single,none,2,real_estate,35,none,own,1,unskilled_resident,2,yes_registered,yes,Good
no_checking_account,14,critical_account,business,1038,100_to_500 DM,1_to_4 years,4,male_divorced_separated,none,1,car_or_other,38,none,rent,2,skilled_employee,1,yes_registered,yes,Good
no_checking_account,25,delay_in_past,car_new,1344,unknown_no_savings,>7 years,2,male_single,guarantor,4,unknown_no_property,32,none,for_free,2,skilled_employee,1,none,yes,Good
<0 DM,21,critical_account,furniture_equipment,695,<100 DM,1_to_4 years,4,male_single,co-applicant,2,car_or_other,33,none,rent,2,highly_qualified_employee,1,yes_registered,yes,Bad
no_checking_account,23,critical_account,radio_television,914,>1000 DM,1_to_4 years,4,male_married_widowed,none,4,building_society_savings,37,none,own,1,unskilled_resident,1,none,yes,Good
0_to_200 DM,25,critical_account,radio_television,2958,<100 DM,1_to_4 years,2,female_single,none,1,real_estate,38,none,own,1,unskilled_resident,1,none,yes,Bad
no_checking_account,26,existing_credits_paid_duly,car_new,724,<100 DM,>7 years,3,female_single,none,2,real_estate,36,none,own,2,skilled_employee,1,yes_registered,no,Good
no_checking_account,33,existing_credits_paid_duly,car_new,590,<100 DM,4_to_7 years,3,female_single,none,4,real_estate,56,none,own,1,skilled_employee,1,yes_registered,yes,Good
0_to_200 DM,24,existing_credits_paid_duly,car_new,1163,unknown_no_savings,4_to_7 years,2,male_single,none,2,car_or_other,28,none,own,1,skilled_employee,2,yes_registered,yes,Good
<0 DM,18,delay_in_past,radio_television,3018,500_to_1000 DM,1_to_4 years,1,male_single,none,4,car_or_other,36,bank,own,1,skilled_employee,2,yes_registered,yes,Bad
<0 DM,27,existing_credits_paid_duly,radio_television,1575,100_to_500 DM,>7 years,2,male_single,none,1,car_or_other,24,stores,for_free,1,unskilled_resident,1,yes_registered,yes,Good
0_to_200 DM,47,delay_in_past,car_new,1306,unknown_no_savings,unemployed,2,male_single,none,2,car_or_other,40,none,own,2,skilled_employee,2,yes_registered,yes,Good
no_checking_account,18,existing_credits_paid_duly,radio_television,1865,100_to_500 DM,>7 years,3,male_married_widowed,none,4,building_society_savings,27,none,own,2,skilled_employee,1,none,yes,Good
<0 DM,12,existing_credits_paid_duly,repairs,532,unknown_no_savings,1_to_4 years,2,female_divorced_separated_married,none,2,building_society_savings,34,bank,own,3,skilled_employee,2,yes_registered,yes,Good
<0 DM,33,existing_credits_paid_duly,car_new,2556,500_to_1000 DM,1_to_4 years,4,female_single,none,4,car_or_other,33,bank,own,1,skilled_employee,1,yes_registered,yes,Good
no_checking_account,19,no_credits_taken,furniture_equipment,2364,unknown_no_savings,1_to_4 years,4,male_married_widowed,none,2,building_society_savings,39,none,own,1,skilled_employee,1,yes_registered,yes,Good
no_checking_account,7,critical_account,radio_television,1357,<100 DM,4_to_7 years,1,female_single,none,3,real_estate,31,none,own,2,skilled_employee,2,yes_registered,yes,Good
0_to_200 DM,29,critical_account,car_used,3656,<100 DM,unemployed,4,male_married_widowed,none,4,building_society_savings,31,none,own,1,skilled_employee,1,none,yes,Bad
<0 DM,15,existing_credits_paid_duly,car_used,821,<100 DM,>7 years,4,male_single,none,2,real_estate,52,none,own,1,skilled_employee,1,yes_registered,yes,Good
<0 DM,19,existing_credits_paid_duly,radio_television,3981,<100 DM,1_to_4 years,4,female_divorced_separated_married,none,4,real_estate,39,none,own,3,unskilled_resident,1,none,yes,Good
<0 DM,23,all_credits_paid_back,business,2014,<100 DM,1_to_4 years,1,female_divorced_separated_married,none,3,car_or_other,31,none,for_free,2,skilled_employee,1,yes_registered,yes,Bad
no_checking_account,21,no_credits_taken,domestic_appliances,1428,<100 DM,<1 year,2,male_single,none,2,unknown_no_property,34,none,own,3,skilled_employee,2,yes_registered,yes,Good
<0 DM,27,existing_credits_paid_duly,radio_television,1783,100_to_500 DM,1_to_4 years,4,male_single,none,3,real_estate,55,bank,own,1,skilled_employee,1,yes_registered,yes,Bad
>200 DM,16,critical_account,radio_television,1677,<100 DM,1_to_4 years,4,male_married_widowed,none,3,real_estate,34,none,own,1,unskilled_resident,2,yes_registered,no,Bad
0_to_200 DM,25,existing_credits_paid_duly,furniture_equipment,4247,<100 DM,1_to_4 years,4,female_single,none,2,car_or_other,30,none,own,2,highly_qualified_employee,1,yes_registered,yes,Good
>200 DM,17,existing_credits_paid_duly,radio_television,850,<100 DM,4_to_7 years,4,male_single,none,2,real_estate,30,none,rent,1,skilled_employee,1,yes_registered,yes,Bad
no_checking_account,28,existing_credits_paid_duly,furniture_equipment,1060,unknown_no_savings,1_to_4 years,1,male_divorced_separated,none,2,building_society_savings,31,bank,rent,2,unskilled_resident,1,yes_registered,yes,Good
no_checking_account,26,existing_credits_paid_duly,car_new,3734,<100 DM,>7 years,3,female_divorced_separated_married,co-applicant,2,real_estate,31,none,rent,1,skilled_employee,1,yes_registered,yes,Good
<0 DM,13,existing_credits_paid_duly,radio_television,1191,<100 DM,4_to_7 years,2,female_divorced_separated_married,none,4,real_estate,26,none,own,2,skilled_employee,1,yes_registered,yes,Good
<0 DM,32,existing_credits_paid_duly,radio_television,3396,500_to_1000 DM,>7 years,2,male_single,none,3,car_or_other,27,none,own,1,skilled_employee,1,none,yes,Good
<0 DM,15,existing_credits_paid_duly,furniture_equipment,5940,100_to_500 DM,<1 year,4,male_single,none,4,car_or_other,29,none,own,1,skilled_employee,1,none,yes,Bad
no_checking_account,28,all_credits_paid_back,business,1364,<100 DM,1_to_4 years,2,male_divorced_separated,none,2,real_estate,42,none,own,1,skilled_employee,1,yes_registered,yes,Good
no_checking_account,23,existing_credits_paid_duly,car_new,2913,<100 DM,1_to_4 years,3,male_single,none,2,building_society_savings,33,none,for_free,2,unskilled_resident,1,yes_registered,yes,Good
>200 DM,45,existing_credits_paid_duly,car_used,806,<100 DM,1_to_4 years,4,female_divorced_separated_married,none,4,real_estate,34,none,own,2,skilled_employee,1,yes_registered,yes,Good
>200 DM,18,existing_credits_paid_duly,car_new,3066,unknown_no_savings,>7 years,2,male_single,none,3,real_estate,50,none,own,1,skilled_employee,1,none,yes,Good
no_checking_account,17,critical_account,radio_television,2078,<100 DM,<1 year,4,male_single,none,3,unknown_no_property,50,none,own,2,skilled_employee,1,yes_registered,yes,Good
